jabko_url,jabko_name,jabko_price_uah,mygadget_url,mygadget_name,mygadget_price_uah
https://jabko.ua/ipad/apple-ipad-mini/apple-ipad-mini-7/planshet-apple-ipad-mini-7-512gb-wi-fi-space-gray,"Планшет Apple iPad mini 7 512GB, Wi-Fi (Space Gray) (MYGY3)",38999,https://mygadget.ua/ipad/ipad-mini/ipad-mini-7/planshet-apple-ipad-mini-7-512gb-wi-fi-space-gray-mygy3,"Планшет Apple iPad Mini 7, 512Gb, Wi-Fi, Space Gray (MYGY3)",38999
https://jabko.ua/ipad/apple-ipad-mini/apple-ipad-mini-7/planshet-apple-ipad-mini-7-512gb-wi-fi-starlight,"Планшет Apple iPad mini 7 512GB, Wi-Fi (Starlight) (MYH23)",38999,https://mygadget.ua/ipad/ipad-mini/ipad-mini-7/planshet-apple-ipad-mini-7-512gb-wi-fi-starlight-myh23,"Планшет Apple iPad Mini 7, 512Gb, Wi-Fi, Starlight (MYH23)",38989
https://jabko.ua/ipad/apple-ipad-mini/apple-ipad-mini-7/planshet-apple-ipad-mini-7-512gb-wi-fi-purple,"Планшет Apple iPad mini 7 512GB, Wi-Fi (Purple) (MYH33)",38999,https://mygadget.ua/ipad/ipad-mini/ipad-mini-7/planshet-apple-ipad-mini-7-512gb-wi-fi-purple-myh33,"Планшет Apple iPad Mini 7, 512Gb, Wi-Fi, Purple (MYH33)",38989
https://jabko.ua/ipad/apple-ipad-mini/apple-ipad-mini-7/planshet-apple-ipad-mini-7-512gb-wi-fi-blue,"Планшет Apple iPad mini 7 512GB, Wi-Fi (Blue) (MYH13)",38999,https://mygadget.ua/ipad/ipad-mini/ipad-mini-7/planshet-apple-ipad-mini-7-512gb-wi-fi-blue-myh13,"Планшет Apple iPad Mini 7, 512Gb, Wi-Fi, Blue (MYH13)",38999
https://jabko.ua/ipad/apple-ipad-mini/apple-ipad-mini-7/planshet-apple-ipad-mini-7-128gb-wi-fi--lte-space-gray,"Планшет Apple iPad mini 7 128GB, Wi-Fi + LTE (Space Gray) (MXPN3)",31999,https://mygadget.ua/ipad/ipad-mini/ipad-mini-7/planshet-apple-ipad-mini-7-128gb-wi-fi-lte-space-gray-mxpn3,"Планшет Apple iPad Mini 7, 128Gb, Wi-Fi + LTE, Space Gray (MXPN3)",31999
https://jabko.ua/ipad/apple-ipad-mini/apple-ipad-mini-7/planshet-apple-ipad-mini-7-128gb-wi-fi--lte-starlight,"Планшет Apple iPad mini 7 128GB, Wi-Fi + LTE (Starlight) (MXPQ3)",31999,https://mygadget.ua/ipad/ipad-mini/ipad-mini-7/planshet-apple-ipad-mini-7-128gb-wi-fi-lte-starlight-mxpq3,"Планшет Apple iPad Mini 7, 128Gb, Wi-Fi + LTE, Starlight (MXPQ3)",31999
https://jabko.ua/ipad/apple-ipad-mini/apple-ipad-mini-7/planshet-apple-ipad-mini-7-128gb-wi-fi--lte-purple,"Планшет Apple iPad mini 7 128GB, Wi-Fi + LTE (Purple) (MXPR3)",31999,https://mygadget.ua/ipad/ipad-mini/ipad-mini-7/planshet-apple-ipad-mini-7-128gb-wi-fi-lte-purple-mxpr3,"Планшет Apple iPad Mini 7, 128Gb, Wi-Fi + LTE, Purple (MXPR3)",31999
https://jabko.ua/ipad/apple-ipad-mini/apple-ipad-mini-7/planshet-apple-ipad-mini-7-128gb-wi-fi--lte-blue,"Планшет Apple iPad mini 7 128GB, Wi-Fi + LTE (Blue) (MXPP3)",31999,https://mygadget.ua/ipad/ipad-mini/ipad-mini-7/planshet-apple-ipad-mini-7-128gb-wi-fi-lte-blue-mxpp3,"Планшет Apple iPad Mini 7, 128Gb, Wi-Fi + LTE, Blue (MXPP3)",31999
https://jabko.ua/ipad/apple-ipad-mini/apple-ipad-mini-7/planshet-apple-ipad-mini-7-256gb-wi-fi--lte-space-gray,"Планшет Apple iPad mini 7 256GB, Wi-Fi + LTE (Space Gray) (MXPT3)",36199,https://mygadget.ua/ipad/ipad-mini/ipad-mini-7/planshet-apple-ipad-mini-7-256gb-wi-fi-lte-space-gray-mxpt3,"Планшет Apple iPad Mini 7, 256Gb, Wi-Fi + LTE, Space Gray (MXPT3)",36189
https://jabko.ua/ipad/apple-ipad-mini/apple-ipad-mini-7/planshet-apple-ipad-mini-7-256gb-wi-fi--lte-starlight,"Планшет Apple iPad mini 7 256GB, Wi-Fi + LTE (Starlight) (MXPX3)",36599,https://mygadget.ua/ipad/ipad-mini/ipad-mini-7/planshet-apple-ipad-mini-7-256gb-wi-fi-lte-starlight-mxpx3,"Планшет Apple iPad Mini 7, 256Gb, Wi-Fi + LTE, Starlight (MXPX3)",36589
